onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy	verbal_response
1.50804298	0	Control	./Sounds/Kite_CTRL.wav	6.1071271	6.7671271	1	noise
11.10752498	0	Control	./Sounds/Scale_CTRL.wav	14.1241562	14.7871562	1	noise
19.12463428	0	Experimental	./Sounds/Elbow.wav	21.8910621	22.7450621	1	elbow
26.89081388	0	Control	./Sounds/Sharpen_CTRL.wav	31.4069213	32.1079213	1	noise
36.40696388	0	Control	./Sounds/Picnic_CTRL.wav	39.9739503	40.5519503	1	noise
44.97394228	0	Experimental	./Sounds/Yolk.wav	48.2740162	49.0050162	1	yolk
53.27424988	0	Control	./Sounds/Casino_CTRL.wav	56.7399086	n/a	0	...
61.74089498	0	Control	./Sounds/Goggles_CTRL.wav	65.1571772	65.8241772	1	noise
70.15701998	0	Experimental	./Sounds/Dishwasher.wav	75.074103	75.558103	0	sponge
80.09107068	0	Experimental	./Sounds/Razor.wav	82.8740717	83.4040717	1	razor
87.87395678	0	Control	./Sounds/Scarf_CTRL.wav	91.9232564	92.6132564	1	noise
96.94074908	0	Experimental	./Sounds/Goggles.wav	100.957117	102.016117	0	don't know
105.9572752	0	Experimental	./Sounds/Picnic.wav	109.5242688	110.0092688	1	picnic
114.5243695	0	Control	./Sounds/Elbow_CTRL.wav	117.8902156	118.6662156	1	noise
122.891181	0	Experimental	./Sounds/Umbrella.wav	126.9570959	127.4990959	1	umbrella
131.9576622	0	Experimental	./Sounds/Wrinkle.wav	136.307085	136.735085	1	wrinkle
141.3074795	0	Control	./Sounds/Straw_CTRL.wav	145.1080716	145.7440716	1	noise
150.1081362	0	Experimental	./Sounds/Bridge.wav	154.0898764	154.6468764	1	bridge
159.0908535	0	Experimental	./Sounds/Onion.wav	162.6242202	163.3082202	1	onion
167.6246814	0	Control	./Sounds/Kitchen_CTRL.wav	171.4575855	172.1615855	1	noise
176.4569719	0	Experimental	./Sounds/Puddle.wav	179.9074292	180.4384292	1	puddle
184.9075127	0	Experimental	./Sounds/Scale.wav	188.0242683	189.3612683	1	scale
193.0248926	0	Control	./Sounds/Calf_CTRL.wav	194.7907695	196.1317695	1	noise
199.7910185	0	Experimental	./Sounds/Straw.wav	203.6907774	204.1457774	1	straw
208.6910817	0	Experimental	./Sounds/Thermometer.wav	212.2579957	212.9249957	1	thermometer
217.2579438	0	Control	./Sounds/Apron_CTRL.wav	221.0407771	222.2767771	1	noise
226.0411968	0	Experimental	./Sounds/Mustache.wav	230.257553	231.012553	1	mustache
235.2577989	0	Experimental	./Sounds/Scarf.wav	239.4071475	239.7551475	1	scarf
244.4076421	0	Control	./Sounds/Thermometer_CTRL.wav	247.5745878	248.1085878	1	noise
252.5752121	0	Experimental	./Sounds/Telescope.wav	255.840882	256.524882	1	telescope
260.8415555	0	Experimental	./Sounds/Dragon.wav	264.6572209	265.2272209	1	dragon
269.6578924	0	Control	./Sounds/Crust_CTRL.wav	272.9243808	273.6523808	1	noise
277.924751	0	Experimental	./Sounds/Escalator.wav	281.0078144	281.5418144	1	escalator
286.0075804	0	Experimental	./Sounds/Camel.wav	290.4244064	291.0024064	1	camel
295.424117	0	Control	./Sounds/Root_CTRL.wav	299.00752	299.85852	1	noise
304.0075772	0	Experimental	./Sounds/Claw.wav	308.5245896	309.8145896	0	don't know
313.5244715	0	Control	./Sounds/Petrol_CTRL.wav	316.2576433	317.1086433	1	noise
321.2578323	0	Control	./Sounds/Camel_CTRL.wav	325.5741393	326.1891393	1	noise
330.5743886	0	Experimental	./Sounds/Submarine.wav	334.4238879	334.8728879	1	submarine
339.4260919	0	Experimental	./Sounds/Kitchen.wav	342.7580905	343.3220905	1	kitchen
347.7577487	0	Control	./Sounds/Razor_CTRL.wav	350.4409076	351.2029076	1	noise
355.4411401	0	Experimental	./Sounds/Dictionary.wav	359.2577163	359.9437163	1	dictionary
364.2578405	0	Control	./Sounds/Crown_CTRL.wav	367.5912566	368.2342566	1	noise
372.5910632	0	Control	./Sounds/Umbrella_CTRL.wav	376.5579223	377.2589223	1	noise
381.5571865	0	Experimental	./Sounds/Ax.wav	384.2080396	384.9080396	1	ax
389.2080101	0	Control	./Sounds/Grass_CTRL.wav	392.4244412	393.1794412	1	noise
397.4247494	0	Control	./Sounds/Puddle_CTRL.wav	400.3745482	401.4435482	1	noise
405.3743048	0	Experimental	./Sounds/Apron.wav	409.5704023	410.0154023	1	apron
414.5577383	0	Control	./Sounds/Telescope_CTRL.wav	418.3244412	419.0074412	1	noise
423.3212079	0	Control	./Sounds/Wrinkle_CTRL.wav	426.9739095	427.7019095	1	noise
