onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy	verbal_response
1.51972651	0	Control	./Sounds/Bagpipes_CTRL.wav	4.7871968	5.6391968	1	noise
9.80822991	0	Experimental	./Sounds/Clapping.wav	12.4905945	13.3125945	0	don't know
17.50726921	0	Control	./Sounds/ROOSTER_CTRL.wav	20.1332519	20.7782519	1	noise
25.12779221	0	Experimental	./Sounds/Airplane.wav	30.2308653	30.9148653	1	plane
35.23995311	0	Control	./Sounds/parrot_CTRL.wav	37.4383153	38.1873153	1	noise
42.45847211	0	Control	./Sounds/Airplane_CTRL.wav	47.0792905	47.9742905	1	noise
52.09292701	0	Experimental	./Sounds/Woodpckr.wav	54.5785849	55.6655849	0	don't know
59.59033561	0	Control	./Sounds/HARMONCA_CTRL.wav	64.6636406	65.4326406	1	noise
69.63881591	0	Control	./Sounds/frog_CTRL.wav	72.0445126	72.6525126	1	noise
77.05691471	0	Experimental	./Sounds/helicopter.wav	78.9645054	80.0995054	0	don't know
83.97346321	0	Control	./Sounds/monkey_CTRL.wav	85.4791678	86.2221678	1	noise
90.48954881	0	Control	./Sounds/TELEPHON_CTRL.wav	93.1865715	93.9965715	1	noise
98.20580711	0	Experimental	./Sounds/whip.wav	99.7163643	100.9803643	0	don't know
104.7060687	0	Control	./Sounds/SHEEP_CTRL.wav	106.7485437	107.3925437	1	noise
111.756107	0	Control	./Sounds/Sandpapr_CTRL.wav	113.9034398	114.7044398	1	noise
118.9226227	0	Experimental	./Sounds/chicken.wav	121.1197703	121.6667703	1	chicken
126.1217683	0	Control	./Sounds/snore_CTRL.wav	128.0320776	128.8610776	1	noise
133.0242251	0	Control	./Sounds/Baskball_CTRL.wav	136.2630041	137.1390041	1	noise
141.2562644	0	Experimental	./Sounds/Sawing.wav	143.7665475	144.4995475	1	saw
148.7725465	0	Control	./Sounds/piano_CTRL.wav	150.5806499	151.2976499	1	noise
155.5727092	0	Experimental	./Sounds/turkey.wav	157.1717905	157.9977905	0	don't know
162.1739692	0	Experimental	./Sounds/VIOLIN.wav	167.4369813	168.1479813	0	music
172.4400997	0	Control	./Sounds/ZIPPER_CTRL.wav	174.9822505	175.5492505	1	noise
179.9897669	0	Experimental	./Sounds/parrot.wav	182.2878243	182.9228243	0	bird
187.2985364	0	Experimental	./Sounds/Toilet.wav	192.3889363	193.0229363	1	toilet
197.4071199	0	Control	./Sounds/GARGLING_CTRL.wav	200.7976253	201.5746253	1	noise
205.8065542	0	Experimental	./Sounds/DUCK.wav	210.0155555	210.9125555	1	duck
215.0244392	0	Experimental	./Sounds/Baskball.wav	218.263909	219.012909	1	ball
223.2752477	0	Control	./Sounds/chicken_CTRL.wav	225.0722295	225.8292295	1	noise
230.093404	0	Experimental	./Sounds/Whistle.wav	232.0784914	232.6264914	1	whistle
237.0740933	0	Experimental	./Sounds/ROOSTER.wav	240.5063434	241.0343434	1	rooster
245.5071178	0	Control	./Sounds/tambourine_CTRL.wav	247.5149685	248.2029685	1	noise
252.5231215	0	Experimental	./Sounds/BURP.wav	253.9964096	254.7924096	1	burp
258.9901779	0	Experimental	./Sounds/frog.wav	260.99706	261.85906	1	frog
265.9990798	0	Control	./Sounds/Sawing_CTRL.wav	268.4986078	269.2986078	1	noise
273.4896206	0	Experimental	./Sounds/monkey.wav	275.7060122	276.3230122	1	monkey
280.6902115	0	Experimental	./Sounds/DOORBELL.wav	283.7909707	284.4359707	1	doorbell
288.8057685	0	Control	./Sounds/Crow_CTRL.wav	292.4213374	293.0193374	1	noise
297.4205525	0	Experimental	./Sounds/SCREAM.wav	299.6147559	300.3157559	1	scream
304.6241596	0	Experimental	./Sounds/TELEPHON.wav	307.423647	308.175647	1	telephone
312.4227349	0	Control	./Sounds/BOWLING_CTRL.wav	317.8466728	318.7886728	1	noise
322.8583126	0	Experimental	./Sounds/snore.wav	324.9544271	325.4974271	1	snore
329.9497424	0	Experimental	./Sounds/tambourine.wav	332.1547485	332.9217485	0	don't know
337.1553092	0	Control	./Sounds/clock_CTRL.wav	339.5724189	340.2744189	1	noise
344.5745805	0	Experimental	./Sounds/SNEEZE.wav	345.9722542	346.9922542	1	sneeze
350.9800202	0	Experimental	./Sounds/Bagpipes.wav	355.0559565	355.8939565	1	bagpipe
360.0556037	0	Control	./Sounds/footsteps_CTRL.wav	361.6710385	362.3830385	1	noise
366.6736107	0	Experimental	./Sounds/clock.wav	368.1797379	368.7597379	0	chicken
373.2003089	0	Experimental	./Sounds/footsteps.wav	374.7073724	375.7533724	1	steps
379.7079254	0	Control	./Sounds/VIOLIN_CTRL.wav	385.1641689	385.8671689	1	noise
