onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy	verbal_response
1.50994805	0	Experimental	./Sounds/Dishwasher.wav	6.1348788	8.1708788	0	sponge
11.13475895	0	Control	./Sounds/Apron_CTRL.wav	15.0264524	15.2574524	1	noise
20.02640805	0	Experimental	./Sounds/Telescope.wav	23.2849903	23.9989903	1	telescope
28.28468475	0	Experimental	./Sounds/Petrol.wav	31.1184425	32.4684425	1	gasoline
36.11790435	0	Control	./Sounds/Kitchen_CTRL.wav	39.272693	40.508693	1	noise
44.28177325	0	Experimental	./Sounds/Submarine.wav	47.7477296	48.3977296	1	submarine
52.74875195	0	Experimental	./Sounds/Menu.wav	56.555229	57.357229	1	menu
61.57461285	0	Control	./Sounds/Atlas_CTRL.wav	65.2329173	66.1639173	1	noise
70.25847705	0	Experimental	./Sounds/Thermometer.wav	73.1321786	73.9061786	1	thermometer
78.13349475	0	Experimental	./Sounds/Apron.wav	82.332638	83.124638	1	apron
87.34934215	0	Control	./Sounds/Mustache_CTRL.wav	92.4692306	93.4422306	1	noise
97.50029145	0	Experimental	./Sounds/Sharpen.wav	101.9223098	102.5233098	1	sharpen
106.9251387	0	Experimental	./Sounds/Claw.wav	110.664008	111.310008	1	claw
115.6822556	0	Control	./Sounds/Goggles_CTRL.wav	118.9065628	119.8965628	1	noise
123.9121262	0	Experimental	./Sounds/Microphone.wav	128.720895	129.447895	1	microphone
133.7079659	0	Experimental	./Sounds/Ruler.wav	138.2980894	139.1350894	1	ruler
143.2979087	0	Control	./Sounds/Petrol_CTRL.wav	146.2261463	147.4191463	1	noise
151.2314314	0	Experimental	./Sounds/Calf.wav	153.1072707	154.1392707	1	calf
158.1331257	0	Experimental	./Sounds/Boil.wav	162.09086	162.98986	1	boil
167.1071783	0	Control	./Sounds/Calf_CTRL.wav	169.3824446	170.5734446	1	noise
174.391007	0	Experimental	./Sounds/Mustache.wav	179.2109205	179.9289205	1	mustache
184.2324667	0	Experimental	./Sounds/Razor.wav	186.8386811	187.8296811	1	shaver
191.849041	0	Control	./Sounds/Penguin_CTRL.wav	196.2062815	197.0432815	1	noise
201.2323235	0	Experimental	./Sounds/Cactus.wav	204.3014107	205.2344107	1	cactus
209.3012456	0	Experimental	./Sounds/Wrinkle.wav	212.7637953	213.8177953	1	wrinkle
217.7573159	0	Control	./Sounds/Blizzard_CTRL.wav	221.261489	222.315489	1	noise
226.2825362	0	Control	./Sounds/Crown_CTRL.wav	229.7301426	230.7651426	1	noise
234.7495794	0	Experimental	./Sounds/Dragon.wav	238.5595857	239.3025857	1	dragon
243.5598004	0	Experimental	./Sounds/Crown.wav	247.0985151	247.9325151	1	crown
252.1164809	0	Control	./Sounds/Bridge_CTRL.wav	256.4971907	257.5221907	1	noise
261.498689	0	Control	./Sounds/Cactus_CTRL.wav	264.8816381	265.8066381	1	noise
269.8817119	0	Experimental	./Sounds/Onion.wav	273.7242692	274.4672692	1	onion
278.7407904	0	Control	./Sounds/Elbow_CTRL.wav	282.0224015	283.0224015	1	noise
287.0236559	0	Control	./Sounds/Napkin_CTRL.wav	290.2139659	291.2439659	1	noise
295.2243936	0	Experimental	./Sounds/Library.wav	298.4627948	299.1507948	1	library
303.474464	0	Control	./Sounds/Submarine_CTRL.wav	306.930701	308.027701	1	noise
311.9313299	0	Control	./Sounds/Umbrella_CTRL.wav	316.1134351	316.9134351	1	noise
321.1011332	0	Experimental	./Sounds/Casino.wav	324.7804099	325.6034099	0	bank
329.808087	0	Control	./Sounds/Puddle_CTRL.wav	333.5639324	334.4989324	1	noise
338.5667131	0	Control	./Sounds/Library_CTRL.wav	341.4071278	342.9541278	1	noise
346.4237522	0	Experimental	./Sounds/Elbow.wav	349.7033751	350.5883751	1	elbow
354.6963256	0	Experimental	./Sounds/Crust.wav	358.0789646	358.7639646	1	crust
363.0732489	0	Control	./Sounds/Boil_CTRL.wav	367.0406311	368.3256311	1	noise
372.057807	0	Experimental	./Sounds/Escalator.wav	375.6463355	376.2793355	1	escalator
380.666164	0	Control	./Sounds/Root_CTRL.wav	384.4363942	385.6173942	1	noise
389.4666088	0	Control	./Sounds/Pilot_CTRL.wav	392.1017298	393.0137298	1	noise
397.1160271	0	Experimental	./Sounds/Root.wav	401.4074376	401.9304376	1	root
406.4256418	0	Control	./Sounds/Dishwasher_CTRL.wav	411.3403423	412.4433423	1	noise
416.3664005	0	Control	./Sounds/Microphone_CTRL.wav	420.471134	421.658134	1	noise
425.4485234	0	Experimental	./Sounds/Kitchen.wav	429.205172	430.258172	1	kitchen
